bearing,delay,timestamp,lastLocID,lastStopSeq,nextLocID,nextStopSeq,signMessageLong,tripID,vehicle_id,vehicle_location_longitude,vehicle_location_latitude
287,-384,2017-01-31 01:52:46,10117,23,10121,24,MAX  Red Line to City Center & Beaverton,7126635,249,-122.696751,45.51895
267,-390,2017-01-31 01:56:24,10121,24,9624,25,MAX  Red Line to City Center & Beaverton,7126635,249,-122.72186200000002,45.510595
173,23,2017-01-31 01:06:15,10573,4,11615,5,MAX  Red Line to City Center & Beaverton,7126635,249,-122.567116,45.555490999999996
119,22,2017-01-31 01:03:11,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126635,249,-122.557422,45.571988
169,29,2017-01-31 01:01:15,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126635,249,-122.56686599999999,45.575963
130,49,2017-01-31 01:00:16,10579,1,10577,2,MAX  Red Line to City Center & Beaverton,7126635,249,-122.568707,45.579161
174,99,2017-01-31 01:07:39,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126635,249,-122.561682,45.541724
288,0,2017-01-31 01:27:18,8370,6,8371,7,MAX  Red Line to City Center & Beaverton,7126636,209,-122.564955,45.53199
296,-53,2017-01-31 01:30:08,8371,7,8372,8,MAX  Red Line to City Center & Beaverton,7126636,209,-122.58120600000001,45.534514
288,-8,2017-01-31 01:32:08,8372,8,8373,9,MAX  Red Line to City Center & Beaverton,7126636,209,-122.609747,45.527784999999994
288,-10,2017-01-31 01:34:31,8373,9,8374,10,MAX  Red Line to City Center & Beaverton,7126636,209,-122.62406399999999,45.533578999999996
269,26,2017-01-31 01:37:52,8374,10,8375,11,MAX  Red Line to City Center & Beaverton,7126636,209,-122.655078,45.530091999999996
270,37,2017-01-31 01:39:12,8375,11,8376,12,MAX  Red Line to City Center & Beaverton,7126636,209,-122.659035,45.530105999999996
270,-84,2017-01-31 01:42:36,8376,12,8377,13,MAX  Red Line to City Center & Beaverton,7126636,209,-122.663045,45.53011
225,-45,2017-01-31 01:43:08,8377,13,8378,14,MAX  Red Line to City Center & Beaverton,7126636,209,-122.66641100000001,45.529893
178,-30,2017-01-31 01:46:07,8378,14,8379,15,MAX  Red Line to City Center & Beaverton,7126636,209,-122.67143300000001,45.524513
201,-67,2017-01-31 01:48:06,8379,15,8380,16,MAX  Red Line to City Center & Beaverton,7126636,209,-122.671618,45.521436
291,-34,2017-01-31 01:55:53,8384,20,9757,21,MAX  Red Line to City Center & Beaverton,7126636,209,-122.685273,45.520839
199,21,2017-01-31 01:57:39,9757,21,9820,22,MAX  Red Line to City Center & Beaverton,7126636,209,-122.69071699999999,45.521179
119,62,2017-01-31 01:17:32,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126636,209,-122.557422,45.571988
169,59,2017-01-31 01:15:44,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126636,209,-122.56686599999999,45.575963
144,16,2017-01-31 01:12:24,10579,1,10577,2,MAX  Red Line to City Center & Beaverton,7126636,209,-122.592376,45.586901
20,4,2017-01-31 01:26:41,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126636,209,-122.56359499999999,45.529294
288,0,2017-01-31 01:27:18,8370,6,8371,7,MAX  Red Line to City Center & Beaverton,7126636,242,-122.564955,45.53199
296,-53,2017-01-31 01:30:08,8371,7,8372,8,MAX  Red Line to City Center & Beaverton,7126636,242,-122.58120600000001,45.534514
288,-8,2017-01-31 01:32:08,8372,8,8373,9,MAX  Red Line to City Center & Beaverton,7126636,242,-122.609747,45.527784999999994
288,-10,2017-01-31 01:34:31,8373,9,8374,10,MAX  Red Line to City Center & Beaverton,7126636,242,-122.62406399999999,45.533578999999996
269,26,2017-01-31 01:37:52,8374,10,8375,11,MAX  Red Line to City Center & Beaverton,7126636,242,-122.655078,45.530091999999996
270,37,2017-01-31 01:39:12,8375,11,8376,12,MAX  Red Line to City Center & Beaverton,7126636,242,-122.659035,45.530105999999996
270,-84,2017-01-31 01:42:36,8376,12,8377,13,MAX  Red Line to City Center & Beaverton,7126636,242,-122.663045,45.53011
225,-45,2017-01-31 01:43:08,8377,13,8378,14,MAX  Red Line to City Center & Beaverton,7126636,242,-122.66641100000001,45.529893
178,-30,2017-01-31 01:46:07,8378,14,8379,15,MAX  Red Line to City Center & Beaverton,7126636,242,-122.67143300000001,45.524513
201,-67,2017-01-31 01:48:06,8379,15,8380,16,MAX  Red Line to City Center & Beaverton,7126636,242,-122.671618,45.521436
291,-34,2017-01-31 01:55:53,8384,20,9757,21,MAX  Red Line to City Center & Beaverton,7126636,242,-122.685273,45.520839
199,21,2017-01-31 01:57:39,9757,21,9820,22,MAX  Red Line to City Center & Beaverton,7126636,242,-122.69071699999999,45.521179
119,62,2017-01-31 01:17:32,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126636,242,-122.557422,45.571988
169,59,2017-01-31 01:15:44,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126636,242,-122.56686599999999,45.575963
144,16,2017-01-31 01:12:24,10579,1,10577,2,MAX  Red Line to City Center & Beaverton,7126636,242,-122.592376,45.586901
20,4,2017-01-31 01:26:41,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126636,242,-122.56359499999999,45.529294
345,-89,2017-01-31 01:43:37,8370,6,8371,7,MAX  Red Line to City Center & Beaverton,7126637,115,-122.56381100000002,45.531392
296,-149,2017-01-31 01:46:46,8371,7,8372,8,MAX  Red Line to City Center & Beaverton,7126637,115,-122.581777,45.534715999999996
288,-132,2017-01-31 01:49:10,8372,8,8373,9,MAX  Red Line to City Center & Beaverton,7126637,115,-122.609747,45.527784999999994
288,-125,2017-01-31 01:51:25,8373,9,8374,10,MAX  Red Line to City Center & Beaverton,7126637,115,-122.62406399999999,45.533578999999996
269,-105,2017-01-31 01:55:02,8374,10,8375,11,MAX  Red Line to City Center & Beaverton,7126637,115,-122.655078,45.530091999999996
270,-112,2017-01-31 01:56:39,8375,11,8376,12,MAX  Red Line to City Center & Beaverton,7126637,115,-122.659035,45.530105999999996
271,-93,2017-01-31 01:58:00,8376,12,8377,13,MAX  Red Line to City Center & Beaverton,7126637,115,-122.66386399999999,45.530116
193,27,2017-01-31 01:35:54,10573,4,11615,5,MAX  Red Line to City Center & Beaverton,7126637,115,-122.56701899999999,45.557049
119,55,2017-01-31 01:32:38,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126637,115,-122.557422,45.571988
169,58,2017-01-31 01:30:45,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126637,115,-122.56686599999999,45.575963
144,0,2017-01-31 01:10:03,10579,26,10579,1,MAX  Red Line to City Center & Beaverton,7126637,115,-122.592424,45.586949
175,115,2017-01-31 01:37:28,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126637,115,-122.56160700000001,45.541162
345,-89,2017-01-31 01:43:37,8370,6,8371,7,MAX  Red Line to City Center & Beaverton,7126637,201,-122.56381100000002,45.531392
296,-149,2017-01-31 01:46:46,8371,7,8372,8,MAX  Red Line to City Center & Beaverton,7126637,201,-122.581777,45.534715999999996
288,-132,2017-01-31 01:49:10,8372,8,8373,9,MAX  Red Line to City Center & Beaverton,7126637,201,-122.609747,45.527784999999994
288,-125,2017-01-31 01:51:25,8373,9,8374,10,MAX  Red Line to City Center & Beaverton,7126637,201,-122.62406399999999,45.533578999999996
269,-105,2017-01-31 01:55:02,8374,10,8375,11,MAX  Red Line to City Center & Beaverton,7126637,201,-122.655078,45.530091999999996
270,-112,2017-01-31 01:56:39,8375,11,8376,12,MAX  Red Line to City Center & Beaverton,7126637,201,-122.659035,45.530105999999996
271,-93,2017-01-31 01:58:00,8376,12,8377,13,MAX  Red Line to City Center & Beaverton,7126637,201,-122.66386399999999,45.530116
193,27,2017-01-31 01:35:54,10573,4,11615,5,MAX  Red Line to City Center & Beaverton,7126637,201,-122.56701899999999,45.557049
119,55,2017-01-31 01:32:38,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126637,201,-122.557422,45.571988
169,58,2017-01-31 01:30:45,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126637,201,-122.56686599999999,45.575963
144,0,2017-01-31 01:10:03,10579,26,10579,1,MAX  Red Line to City Center & Beaverton,7126637,201,-122.592424,45.586949
175,115,2017-01-31 01:37:28,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126637,201,-122.56160700000001,45.541162
208,-279,2017-01-31 01:55:48,10573,4,11615,5,MAX  Red Line to City Center & Beaverton,7126638,222,-122.56638899999999,45.558289
137,-270,2017-01-31 01:53:06,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126638,222,-122.55701599999999,45.571763
169,-266,2017-01-31 01:51:10,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126638,222,-122.56686599999999,45.575963
144,0,2017-01-31 01:40:41,10579,26,10579,1,MAX  Red Line to City Center & Beaverton,7126638,222,-122.592505,45.587029
175,-181,2017-01-31 01:57:24,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126638,222,-122.56161599999999,45.541239000000004
208,-279,2017-01-31 01:55:48,10573,4,11615,5,MAX  Red Line to City Center & Beaverton,7126638,325,-122.56638899999999,45.558289
137,-270,2017-01-31 01:53:06,10575,3,10573,4,MAX  Red Line to City Center & Beaverton,7126638,325,-122.55701599999999,45.571763
169,-266,2017-01-31 01:51:10,10577,2,10575,3,MAX  Red Line to City Center & Beaverton,7126638,325,-122.56686599999999,45.575963
144,0,2017-01-31 01:40:41,10579,26,10579,1,MAX  Red Line to City Center & Beaverton,7126638,325,-122.592505,45.587029
175,-181,2017-01-31 01:57:24,11615,5,8370,6,MAX  Red Line to City Center & Beaverton,7126638,325,-122.56161599999999,45.541239000000004
145,0,2017-01-31 01:58:56,10579,26,10579,1,MAX  Red Line to City Center & Beaverton,7126796,240,-122.59294399999999,45.587491
145,0,2017-01-31 01:58:56,10579,26,10579,1,MAX  Red Line to City Center & Beaverton,7126796,312,-122.59294399999999,45.587491
121,-299,2017-01-31 01:00:01,8354,42,8355,43,MAX  Blue Line to Gresham,7127248,418,-122.459277,45.515652
121,-311,2017-01-31 01:00:27,8355,43,13450,44,MAX  Blue Line to Gresham,7127248,418,-122.45736699999999,45.514842
121,-283,2017-01-31 01:04:04,8356,45,8357,46,MAX  Blue Line to Gresham,7127248,418,-122.434269,45.505049
95,-271,2017-01-31 01:06:06,8357,46,8359,47,MAX  Blue Line to Gresham,7127248,418,-122.424365,45.502134000000005
120,-289,2017-01-31 01:02:37,13450,44,8356,45,MAX  Blue Line to Gresham,7127248,418,-122.44031299999999,45.507585999999996
121,-299,2017-01-31 01:00:01,8354,42,8355,43,MAX  Blue Line to Gresham,7127248,533,-122.459277,45.515652
121,-311,2017-01-31 01:00:27,8355,43,13450,44,MAX  Blue Line to Gresham,7127248,533,-122.45736699999999,45.514842
121,-283,2017-01-31 01:04:04,8356,45,8357,46,MAX  Blue Line to Gresham,7127248,533,-122.434269,45.505049
95,-271,2017-01-31 01:06:06,8357,46,8359,47,MAX  Blue Line to Gresham,7127248,533,-122.424365,45.502134000000005
120,-289,2017-01-31 01:02:37,13450,44,8356,45,MAX  Blue Line to Gresham,7127248,533,-122.44031299999999,45.507585999999996
114,7,2017-01-31 01:00:08,8346,24,8347,25,MAX  Blue Line to Gresham,7127249,225,-122.57666200000001,45.532821999999996
193,-112,2017-01-31 01:05:01,8347,25,8348,26,MAX  Blue Line to Gresham,7127249,225,-122.563585,45.529461
90,-91,2017-01-31 01:07:38,8348,26,8349,27,MAX  Blue Line to Gresham,7127249,225,-122.55086100000001,45.522575
90,-163,2017-01-31 01:12:53,8349,27,8350,28,MAX  Blue Line to Gresham,7127249,225,-122.51465400000001,45.522313
91,-162,2017-01-31 01:13:23,8350,28,8351,29,MAX  Blue Line to Gresham,7127249,225,-122.508385,45.522261
90,-141,2017-01-31 01:15:26,8351,29,8352,30,MAX  Blue Line to Gresham,7127249,225,-122.49256499999998,45.522129
91,-119,2017-01-31 01:17:05,8352,30,8353,31,MAX  Blue Line to Gresham,7127249,225,-122.48246200000001,45.522040999999994
102,-112,2017-01-31 01:18:37,8353,31,8354,32,MAX  Blue Line to Gresham,7127249,225,-122.47520800000001,45.521843
121,-150,2017-01-31 01:21:58,8354,32,8355,33,MAX  Blue Line to Gresham,7127249,225,-122.462377,45.516965
121,-175,2017-01-31 01:23:06,8355,33,13450,34,MAX  Blue Line to Gresham,7127249,225,-122.45796299999999,45.515095
121,-139,2017-01-31 01:26:41,8356,35,8357,36,MAX  Blue Line to Gresham,7127249,225,-122.434269,45.505049
99,-121,2017-01-31 01:28:30,8357,36,8359,37,MAX  Blue Line to Gresham,7127249,225,-122.424755,45.502171000000004
120,-150,2017-01-31 01:25:17,13450,34,8356,35,MAX  Blue Line to Gresham,7127249,225,-122.44031299999999,45.507585999999996
114,7,2017-01-31 01:00:08,8346,24,8347,25,MAX  Blue Line to Gresham,7127249,252,-122.57666200000001,45.532821999999996
193,-112,2017-01-31 01:05:01,8347,25,8348,26,MAX  Blue Line to Gresham,7127249,252,-122.563585,45.529461
90,-91,2017-01-31 01:07:38,8348,26,8349,27,MAX  Blue Line to Gresham,7127249,252,-122.55086100000001,45.522575
90,-163,2017-01-31 01:12:53,8349,27,8350,28,MAX  Blue Line to Gresham,7127249,252,-122.51465400000001,45.522313
91,-162,2017-01-31 01:13:23,8350,28,8351,29,MAX  Blue Line to Gresham,7127249,252,-122.508385,45.522261
90,-141,2017-01-31 01:15:26,8351,29,8352,30,MAX  Blue Line to Gresham,7127249,252,-122.49256499999998,45.522129
91,-119,2017-01-31 01:17:05,8352,30,8353,31,MAX  Blue Line to Gresham,7127249,252,-122.48246200000001,45.522040999999994
102,-112,2017-01-31 01:18:37,8353,31,8354,32,MAX  Blue Line to Gresham,7127249,252,-122.47520800000001,45.521843
121,-150,2017-01-31 01:21:58,8354,32,8355,33,MAX  Blue Line to Gresham,7127249,252,-122.462377,45.516965
121,-175,2017-01-31 01:23:06,8355,33,13450,34,MAX  Blue Line to Gresham,7127249,252,-122.45796299999999,45.515095
121,-139,2017-01-31 01:26:41,8356,35,8357,36,MAX  Blue Line to Gresham,7127249,252,-122.434269,45.505049
99,-121,2017-01-31 01:28:30,8357,36,8359,37,MAX  Blue Line to Gresham,7127249,252,-122.424755,45.502171000000004
120,-150,2017-01-31 01:25:17,13450,34,8356,35,MAX  Blue Line to Gresham,7127249,252,-122.44031299999999,45.507585999999996
21,-134,2017-01-31 01:00:08,8336,24,8337,25,MAX  Blue Line to Gresham,7127250,107,-122.67326100000001,45.518238000000004
10,-102,2017-01-31 01:01:53,8337,25,8338,26,MAX  Blue Line to Gresham,7127250,107,-122.67121599999999,45.522121000000006
357,-325,2017-01-31 01:06:56,8338,26,8339,27,MAX  Blue Line to Gresham,7127250,107,-122.671348,45.524118
2,-337,2017-01-31 01:07:56,8339,27,8340,28,MAX  Blue Line to Gresham,7127250,107,-122.671406,45.52582
90,-360,2017-01-31 01:12:32,8340,28,8341,29,MAX  Blue Line to Gresham,7127250,107,-122.662397,45.530076
89,-426,2017-01-31 01:14:00,8341,29,8342,30,MAX  Blue Line to Gresham,7127250,107,-122.66093500000001,45.530076
90,-381,2017-01-31 01:15:29,8342,30,8343,31,MAX  Blue Line to Gresham,7127250,107,-122.65590800000001,45.53006
89,-404,2017-01-31 01:17:21,8343,31,8344,32,MAX  Blue Line to Gresham,7127250,107,-122.65244399999999,45.530055
107,-464,2017-01-31 01:21:48,8344,32,8345,33,MAX  Blue Line to Gresham,7127250,107,-122.620224,45.532643
52,-490,2017-01-31 01:24:15,8345,33,8346,34,MAX  Blue Line to Gresham,7127250,107,-122.602085,45.529090000000004
111,-496,2017-01-31 01:27:22,8346,34,8347,35,MAX  Blue Line to Gresham,7127250,107,-122.57491499999999,45.532251
193,-559,2017-01-31 01:30:57,8347,35,8348,36,MAX  Blue Line to Gresham,7127250,107,-122.563573,45.529495000000004
90,-530,2017-01-31 01:33:27,8348,36,8349,37,MAX  Blue Line to Gresham,7127250,107,-122.55086100000001,45.522575
90,-575,2017-01-31 01:36:48,8349,37,8350,38,MAX  Blue Line to Gresham,7127250,107,-122.534729,45.522464
91,-638,2017-01-31 01:39:51,8350,38,8351,39,MAX  Blue Line to Gresham,7127250,107,-122.508385,45.522261
90,-607,2017-01-31 01:41:43,8351,39,8352,40,MAX  Blue Line to Gresham,7127250,107,-122.49256499999998,45.522129
91,-573,2017-01-31 01:43:11,8352,40,8353,41,MAX  Blue Line to Gresham,7127250,107,-122.48246200000001,45.522040999999994
102,-565,2017-01-31 01:44:40,8353,41,8354,42,MAX  Blue Line to Gresham,7127250,107,-122.47520800000001,45.521843
120,-565,2017-01-31 01:46:17,8354,42,8355,43,MAX  Blue Line to Gresham,7127250,107,-122.468538,45.519607
120,-563,2017-01-31 01:48:12,8355,43,13450,44,MAX  Blue Line to Gresham,7127250,107,-122.456953,45.514668
121,-535,2017-01-31 01:51:48,8356,45,8357,46,MAX  Blue Line to Gresham,7127250,107,-122.434269,45.505049
99,-507,2017-01-31 01:53:26,8357,46,8359,47,MAX  Blue Line to Gresham,7127250,107,-122.424755,45.502171000000004
120,-555,2017-01-31 01:50:36,13450,44,8356,45,MAX  Blue Line to Gresham,7127250,107,-122.44031299999999,45.507585999999996
21,-134,2017-01-31 01:00:08,8336,24,8337,25,MAX  Blue Line to Gresham,7127250,223,-122.67326100000001,45.518238000000004
10,-102,2017-01-31 01:01:53,8337,25,8338,26,MAX  Blue Line to Gresham,7127250,223,-122.67121599999999,45.522121000000006
357,-325,2017-01-31 01:06:56,8338,26,8339,27,MAX  Blue Line to Gresham,7127250,223,-122.671348,45.524118
2,-337,2017-01-31 01:07:56,8339,27,8340,28,MAX  Blue Line to Gresham,7127250,223,-122.671406,45.52582
90,-360,2017-01-31 01:12:32,8340,28,8341,29,MAX  Blue Line to Gresham,7127250,223,-122.662397,45.530076
89,-426,2017-01-31 01:14:00,8341,29,8342,30,MAX  Blue Line to Gresham,7127250,223,-122.66093500000001,45.530076
90,-381,2017-01-31 01:15:29,8342,30,8343,31,MAX  Blue Line to Gresham,7127250,223,-122.65590800000001,45.53006
89,-404,2017-01-31 01:17:21,8343,31,8344,32,MAX  Blue Line to Gresham,7127250,223,-122.65244399999999,45.530055
107,-464,2017-01-31 01:21:48,8344,32,8345,33,MAX  Blue Line to Gresham,7127250,223,-122.620224,45.532643
52,-490,2017-01-31 01:24:15,8345,33,8346,34,MAX  Blue Line to Gresham,7127250,223,-122.602085,45.529090000000004
111,-496,2017-01-31 01:27:22,8346,34,8347,35,MAX  Blue Line to Gresham,7127250,223,-122.57491499999999,45.532251
193,-559,2017-01-31 01:30:57,8347,35,8348,36,MAX  Blue Line to Gresham,7127250,223,-122.563573,45.529495000000004
90,-530,2017-01-31 01:33:27,8348,36,8349,37,MAX  Blue Line to Gresham,7127250,223,-122.55086100000001,45.522575
90,-575,2017-01-31 01:36:48,8349,37,8350,38,MAX  Blue Line to Gresham,7127250,223,-122.534729,45.522464
91,-638,2017-01-31 01:39:51,8350,38,8351,39,MAX  Blue Line to Gresham,7127250,223,-122.508385,45.522261
90,-607,2017-01-31 01:41:43,8351,39,8352,40,MAX  Blue Line to Gresham,7127250,223,-122.49256499999998,45.522129
91,-573,2017-01-31 01:43:11,8352,40,8353,41,MAX  Blue Line to Gresham,7127250,223,-122.48246200000001,45.522040999999994
102,-565,2017-01-31 01:44:40,8353,41,8354,42,MAX  Blue Line to Gresham,7127250,223,-122.47520800000001,45.521843
120,-565,2017-01-31 01:46:17,8354,42,8355,43,MAX  Blue Line to Gresham,7127250,223,-122.468538,45.519607
120,-563,2017-01-31 01:48:12,8355,43,13450,44,MAX  Blue Line to Gresham,7127250,223,-122.456953,45.514668
121,-535,2017-01-31 01:51:48,8356,45,8357,46,MAX  Blue Line to Gresham,7127250,223,-122.434269,45.505049
99,-507,2017-01-31 01:53:26,8357,46,8359,47,MAX  Blue Line to Gresham,7127250,223,-122.424755,45.502171000000004
120,-555,2017-01-31 01:50:36,13450,44,8356,45,MAX  Blue Line to Gresham,7127250,223,-122.44031299999999,45.507585999999996
126,14,2017-01-31 01:16:35,9822,2,9826,3,MAX  Red Line to Airport,7127251,218,-122.831143,45.499387
88,6,2017-01-31 01:21:07,9824,4,9821,5,MAX  Red Line to Airport,7127251,218,-122.805108,45.4908
120,-33,2017-01-31 01:19:49,9826,3,9824,4,MAX  Red Line to Airport,7127251,218,-122.81588899999998,45.492985
128,23,2017-01-31 01:14:45,9828,1,9822,2,MAX  Red Line to Airport,7127251,218,-122.83913000000001,45.503524
110,-88,2017-01-31 01:05:55,8333,11,8334,12,MAX  Blue Line to Gresham,7127252,411,-122.68071,45.518892
111,-56,2017-01-31 01:08:02,8334,12,8335,13,MAX  Blue Line to Gresham,7127252,411,-122.677524,45.518041
110,-93,2017-01-31 01:09:27,8335,13,8336,14,MAX  Blue Line to Gresham,7127252,411,-122.67590700000001,45.517608
21,-105,2017-01-31 01:11:11,8336,14,8337,15,MAX  Blue Line to Gresham,7127252,411,-122.67334,45.5181
21,-140,2017-01-31 01:13:23,8337,15,8338,16,MAX  Blue Line to Gresham,7127252,411,-122.671625,45.521339000000005
356,-112,2017-01-31 01:14:48,8338,16,8339,17,MAX  Blue Line to Gresham,7127252,411,-122.671329,45.523812
359,-170,2017-01-31 01:16:35,8339,17,8340,18,MAX  Blue Line to Gresham,7127252,411,-122.671407,45.525672
90,-137,2017-01-31 01:20:22,8340,18,8341,19,MAX  Blue Line to Gresham,7127252,411,-122.66231299999998,45.530076
89,-184,2017-01-31 01:21:26,8341,19,8342,20,MAX  Blue Line to Gresham,7127252,411,-122.66093500000001,45.530076
90,-132,2017-01-31 01:22:50,8342,20,8343,21,MAX  Blue Line to Gresham,7127252,411,-122.65590800000001,45.53006
90,-134,2017-01-31 01:24:28,8343,21,8344,22,MAX  Blue Line to Gresham,7127252,411,-122.652147,45.530056
107,-151,2017-01-31 01:28:06,8344,22,8345,23,MAX  Blue Line to Gresham,7127252,411,-122.620224,45.532643
52,-196,2017-01-31 01:30:51,8345,23,8346,24,MAX  Blue Line to Gresham,7127252,411,-122.602085,45.529090000000004
